date,002594.SZ,128062.SZ,159820.SZ,159949.SZ,512690.SH,113017.SH,002340.SZ,600059.SH
2014-04-23,46.15,,,,,,77.94149649,62.278993799999995
2014-04-24,45.26,,,,,,75.52951384,61.832549400000005
2014-04-25,46.14,,,,,,73.39318635,60.418808799999994
2014-04-26,,,,,,,,
2014-04-27,,,,,,,,
2014-04-28,46.25,,,,,,71.87708296999999,58.707438599999996
2014-04-29,46.1,,,,,,72.97970361,59.6003274
2014-04-30,46.22,,,,,,73.11753119,59.674734799999996
2014-05-01,,,,,,,,
2014-05-02,,,,,,,,
2014-05-03,,,,,,,,
2014-05-04,,,,,,,,
2014-05-05,45.65,,,,,,74.70254836,60.1211792
2014-05-06,45.9,,,,,,75.87408278999999,60.269994
2014-05-07,43.32,,,,,,76.76996206,59.52592
2014-05-08,42.07,,,,,,78.69954818,60.7908458
2014-05-09,40.74,,,,,,78.63063439,59.82354959999999
2014-05-10,,,,,,,,
2014-05-11,,,,,,,,
2014-05-12,41.83,,,,,,86.48680645,61.162882800000006
2014-05-13,41.8,,,,,,81.86958252000001,61.08756124999999
2014-05-14,42.01,,,,,,80.00891019,60.635618750000006
2014-05-15,41.06,,,,,,77.04561722,59.88238125
2014-05-16,40.97,,,,,,77.25235859,60.183676250000005
2014-05-17,,,,,,,,
2014-05-18,,,,,,,,
2014-05-19,40.9,,,,,,76.76996206,59.43043875
2014-05-20,40.69,,,,,,75.04711731,59.43043875
2014-05-21,41.58,,,,,,77.11453101,59.73173375
2014-05-22,42.16,,,,,,76.08082415999999,62.29274125
2014-05-23,42.16,,,,,,76.28756553,62.44338875
2014-05-24,,,,,,,,
2014-05-25,,,,,,,,
2014-05-26,46.38,,,,,,78.07932407,62.368064999999994
2014-05-27,46.65,,,,,,77.39018616999999,61.31353250000001
2014-05-28,47.8,,,,,,77.59692754,61.840798750000005
2014-05-29,46.29,,,,,,77.25235859,60.86159
2014-05-30,46.68,,,,,,79.04411713,60.259
2014-05-31,,,,,,,,
2014-06-01,,,,,,,,
2014-06-02,,,,,,,,
2014-06-03,45.91,,,,,,78.83737575999999,59.2044675
2014-06-04,44.69,,,,,,76.01191037,59.2044675
2014-06-05,45.35,,,,,,77.80366890999998,59.2044675
2014-06-06,46.07,,,,,,80.14673777,59.2044675
2014-06-07,,,,,,,,
2014-06-08,,,,,,,,
2014-06-09,45.7,,,,,,80.62913429999999,59.2044675
2014-06-10,45.64,,,,,,80.42239293,59.2044675
2014-06-11,45.3,,,,,,80.56022051,59.2044675
2014-06-12,45.14,,,,,,79.73325503,59.91303535
2014-06-13,47.8,,,,,,80.62913429999999,60.38541145
2014-06-14,,,,,,,,
2014-06-15,,,,,,,,
2014-06-16,47.15,,,,,,80.62913429999999,61.33016365
2014-06-17,46.67,,,,,,79.11303092,62.1961865
2014-06-18,47.0,,,,,,80.00891019,61.33016365
2014-06-19,45.8,,,,,,77.11453101,60.542870150000006
2014-06-20,46.6,,,,,,77.8725827,60.6215995
2014-06-21,,,,,,,,
2014-06-22,,,,,,,,
2014-06-23,46.8,,,,,,78.21715164999999,61.0939756
2014-06-24,48.46,,,,,,78.28606543999999,62.0387278
2014-06-25,48.85,,,,,,77.11453101,61.487622349999995
2014-06-26,49.5,,,,,,77.11453101,62.11745715
2014-06-27,48.91,,,,,,77.11453101,62.74729195
2014-06-28,,,,,,,,
2014-06-29,,,,,,,,
2014-06-30,47.49,,,,,,77.11453101,62.74729195
2014-07-01,47.7,,,,,,77.11453101,61.408893
2014-07-02,47.9,,,,,,77.11453101,61.408893
2014-07-03,48.85,,,,,,77.11453101,61.408893
2014-07-04,48.29,,,,,,77.11453101,61.487622349999995
2014-07-05,,,,,,,,
2014-07-06,,,,,,,,
2014-07-07,47.75,,,,,,77.11453101,61.33016365
2014-07-08,49.23,,,,,,77.11453101,61.566351700000006
2014-07-09,47.96,,,,,,77.11453101,61.7238104
2014-07-10,46.59,,,,,,77.11453101,61.2514343
2014-07-11,46.91,,,,,,77.11453101,61.802539749999994
2014-07-12,,,,,,,,
2014-07-13,,,,,,,,
2014-07-14,48.74,,,,,,77.11453101,62.74729195
2014-07-15,47.71,,,,,,77.11453101,63.9282322
2014-07-16,47.1,,,,,,77.11453101,63.37712675
2014-07-17,46.49,,,,,,77.11453101,64.32187895
2014-07-18,46.36,,,,,,77.11453101,64.79425505
2014-07-19,,,,,,,,
2014-07-20,,,,,,,,
2014-07-21,46.03,,,,,,77.11453101,64.16442025
2014-07-22,48.6,,,,,,77.11453101,64.16442025
2014-07-23,47.7,,,,,,77.11453101,63.53458545
2014-07-24,47.71,,,,,,80.56022051,63.7707735
2014-07-25,48.43,,,,,,82.97220315999999,64.16442025
2014-07-26,,,,,,,,
2014-07-27,,,,,,,,
2014-07-28,49.07,,,,,,84.7639617,65.26663115
2014-07-29,51.41,,,,,,85.38418581,64.95171375
2014-07-30,51.39,,,,,,83.79916863999999,65.42408985
2014-07-31,50.71,,,,,,84.69504790999999,66.132654
2014-08-01,49.69,,,,,,82.21415146999999,65.0304431
2014-08-02,,,,,,,,
2014-08-03,,,,,,,,
2014-08-04,51.47,,,,,,85.03961686,65.97519530000001
2014-08-05,51.39,,,,,,84.97070307,65.81773659999999
2014-08-06,52.5,,,,,,88.34747878,66.68375945000001
2014-08-07,51.3,,,,,,89.24335805,67.47105295
2014-08-08,51.45,,,,,,88.14073740999999,67.94342905
2014-08-09,,,,,,,,
2014-08-10,,,,,,,,
2014-08-11,51.9,,,,,,89.31227184000001,68.8094519
2014-08-12,51.59,,,,,,88.34747878,69.5967454
2014-08-13,51.25967369999999,,,,,,91.37968554,69.83293345
2014-08-14,51.60000349999999,,,,,,86.07332371,67.94342905
2014-08-15,51.650051999999995,,,,,,86.1422375,68.73072255000001
2014-08-16,,,,,,,,
2014-08-17,,,,,,,,
2014-08-18,51.549955,,,,,,87.38268572,68.8094519
2014-08-19,51.399809499999996,,,,,,88.34747878,67.78597035
2014-08-20,50.649082,,,,,,86.96920297999999,67.86469969999999
2014-08-21,50.9994215,,,,,,87.72725467,67.62851165
2014-08-22,50.028480599999995,,,,,,87.17594435,69.67547474999999
2014-08-23,,,,,,,,
2014-08-24,,,,,,,,
2014-08-25,49.91837389999999,,,,,,88.62313393999999,67.86469969999999
2014-08-26,49.3978695,,,,,,84.21265138,65.81773659999999
2014-08-27,50.37882009999999,,,,,,84.7639617,66.60503010000001
2014-08-28,49.287762799999996,,,,,,83.73025485,66.52630074999999
2014-08-29,50.59903349999999,,,,,,84.90178928,66.60503010000001
2014-08-30,,,,,,,,
2014-08-31,,,,,,,,
2014-09-01,51.1395573,,,,,,86.8313754,67.47105295
2014-09-02,51.349760999999994,,,,,,87.72725467,68.41580515
2014-09-03,51.810207199999994,,,,,,87.38268572,69.20309864999999
2014-09-04,51.66006169999999,,,,,,88.55422014999999,70.62022695
2014-09-05,51.800197499999996,,,,,,89.03661668,69.83293345
2014-09-06,,,,,,,,
2014-09-07,,,,,,,,
2014-09-08,,,,,,,,
2014-09-09,54.1825061,,,,,,89.86358215999999,69.20309864999999
2014-09-10,53.71205019999999,,,,,,88.48530636,69.5967454
2014-09-11,52.1605467,,,,,,91.17294417,68.8094519
2014-09-12,51.950343,,,,,,92.48230618,69.04563995
2014-09-13,,,,,,,,
2014-09-14,,,,,,,,
2014-09-15,51.650051999999995,,,,,,92.13773722999998,69.51801605
2014-09-16,50.028480599999995,,,,,,91.31077175,67.23486489999999
2014-09-17,50.308752199999994,,,,,,96.34147842,67.47105295
2014-09-18,49.95841269999999,,,,,,94.96320261999999,67.707241
2014-09-19,50.0485,,,,,,95.92799568,68.41580515
2014-09-20,,,,,,,,
2014-09-21,,,,,,,,
2014-09-22,48.4969965,,,,,,93.86058197999999,66.60503010000001
2014-09-23,48.897384499999994,,,,,,96.41039221,66.99867685
2014-09-24,49.5880538,,,,,,97.23735769,67.78597035
2014-09-25,49.08756879999999,,,,,,96.20365084000001,68.10088775
2014-09-26,48.9274136,,,,,,95.65234052,67.78597035
2014-09-27,,,,,,,,
2014-09-28,,,,,,,,
2014-09-29,49.09757849999999,,,,,,97.1684439,68.6519932
2014-09-30,48.87736509999999,,,,,,97.65084042999999,68.88818125
2014-10-01,,,,,,,,
2014-10-02,,,,,,,,
2014-10-03,,,,,,,,
2014-10-04,,,,,,,,
2014-10-05,,,,,,,,
2014-10-06,,,,,,,,
2014-10-07,,,,,,,,
2014-10-08,49.4979665,,,,,,99.44259896999999,69.4392867
2014-10-09,50.368810399999994,,,,,,98.5467197,69.1243693
2014-10-10,49.54801499999999,,,,,,95.99690946999999,69.20309864999999
2014-10-11,,,,,,,,
2014-10-12,,,,,,,,
2014-10-13,49.1276076,,,,,,97.71975422,68.6519932
2014-10-14,48.2968025,,,,,,98.75346107,68.4945345
2014-10-15,48.396899499999996,,,,,,98.40889211999999,69.4392867
2014-10-16,47.976492099999994,,,,,,98.27106454,68.6519932
2014-10-17,47.916433899999994,,,,,,94.89428883,67.23486489999999
2014-10-18,,,,,,,,
2014-10-19,,,,,,,,
2014-10-20,48.246753999999996,,,,,,95.92799568,67.47105295
2014-10-21,47.355890699999996,,,,,,95.7901681,66.7624888
2014-10-22,47.34588099999999,,,,,,92.48230618,65.0304431
2014-10-23,47.34588099999999,,,,,,92.89578892,63.84950284999999
2014-10-24,47.455987699999994,,,,,,93.92949577,63.84950284999999
2014-10-25,,,,,,,,
2014-10-26,,,,,,,,
2014-10-27,46.805357199999996,,,,,,95.72125431,63.9282322
2014-10-28,47.4259586,,,,,,97.58192663999999,65.0304431
2014-10-29,48.146657,,,,,,97.85758179999999,65.42408985
2014-10-30,47.37591009999999,,,,,,95.92799568,65.42408985
2014-10-31,47.0155609,,,,,,95.1010302,66.132654
2014-11-01,,,,,,,,
2014-11-02,,,,,,,,
2014-11-03,46.224794599999996,,,,,,95.37668536,66.21138335
2014-11-04,46.3849498,,,,,,93.0336165,66.7624888
2014-11-05,46.05462969999999,,,,,,94.06732335,65.81773659999999
2014-11-06,46.194765499999995,,,,,,95.03211640999999,65.89646594999999
2014-11-07,46.1246976,,,,,,93.51601303,65.34536050000001
2014-11-08,,,,,,,,
2014-11-09,,,,,,,,
2014-11-10,46.5851438,,,,,,93.79166819,67.23486489999999
2014-11-11,44.6732911,,,,,,89.51901321,66.36884205
2014-11-12,43.94258299999999,,,,,,90.00140974,67.78597035
2014-11-13,42.941613,,,,,,88.07182361999999,67.23486489999999
2014-11-14,44.232864299999996,,,,,,88.27856499,67.3923236
2014-11-15,,,,,,,,
2014-11-16,,,,,,,,
2014-11-17,44.052689699999995,,,,,,88.8987891,67.23486489999999
2014-11-18,42.87154509999999,,,,,,89.17444425999999,66.36884205
2014-11-19,42.84151599999999,,,,,,90.00140974,66.2901127
2014-11-20,42.641321999999995,,,,,,88.96770289,66.7624888
2014-11-21,42.861535399999994,,,,,,89.51901321,66.9199475
2014-11-22,,,,,,,,
2014-11-23,,,,,,,,
2014-11-24,43.8925345,,,,,,90.96620279999999,67.3923236
2014-11-25,44.0727091,,,,,,92.96470271,68.10088775
2014-11-26,44.55317469999999,,,,,,93.0336165,68.4945345
2014-11-27,44.0326703,,,,,,92.48230618,68.4945345
2014-11-28,43.342000999999996,,,,,,90.34597869,68.41580515
2014-11-29,,,,,,,,
2014-11-30,,,,,,,,
2014-12-01,43.442097999999994,,,,,,93.44709924,69.7542041
2014-12-02,43.5622144,,,,,,94.48080609,69.83293345
2014-12-03,43.191855499999996,,,,,,97.51301285,70.54149760000001
2014-12-04,44.6232426,,,,,,97.58192663999999,71.4862498
2014-12-05,43.4020592,,,,,,94.68754745999999,69.5967454
2014-12-06,,,,,,,,
2014-12-07,,,,,,,,
2014-12-08,42.000701199999995,,,,,,94.48080609,70.6989563
2014-12-09,39.698470199999996,,,,,,90.75946143,69.20309864999999
2014-12-10,40.289042499999994,,,,,,96.479306,71.09260305
2014-12-11,40.19895519999999,,,,,,98.20215075,71.25006175
2014-12-12,42.3210116,,,,,,97.85758179999999,73.6906716
2014-12-13,,,,,,,,
2014-12-14,,,,,,,,
2014-12-15,42.22091459999999,,,,,,101.71675404,73.6906716
2014-12-16,41.76046839999999,,,,,,103.02611604999998,72.66719005
2014-12-17,40.51926559999999,,,,,,99.51151275999999,71.3287911
2014-12-18,36.4653371,,,,,,100.95870235,71.40752045
2014-12-19,37.50634589999999,,,,,,96.75496116,71.6437085
2014-12-20,,,,,,,,
2014-12-21,,,,,,,,
2014-12-22,34.8437657,,,,,,90.89728901,69.1243693
2014-12-23,35.194105199999996,,,,,,88.76096152,69.5967454
2014-12-24,36.7155796,,,,,,90.75946143,70.54149760000001
2014-12-25,37.186035499999996,,,,,,91.44859933,71.25006175
2014-12-26,36.795657199999994,,,,,,92.27556481,72.19481395
2014-12-27,,,,,,,,
2014-12-28,,,,,,,,
2014-12-29,36.535405,,,,,,89.24335805,71.87989655000001
2014-12-30,38.0969182,,,,,,88.07182361999999,69.67547474999999
2014-12-31,38.1870055,,,,,,89.03661668,70.3840389
2015-01-01,,,,,,,,
2015-01-02,,,,,,,,
2015-01-03,,,,,,,,
2015-01-04,,,,,,,,
2015-01-05,40.29905219999999,,,,,,91.31077175,72.7459194
2015-01-06,40.369120099999996,,,,,,91.99990964999999,72.66719005
2015-01-07,38.97777179999999,,,,,,91.86208207,74.39923574999999
2015-01-08,38.54735469999999,,,,,,90.34597869,73.76940094999999
2015-01-09,38.477286799999995,,,,,,89.587927,72.66719005
2015-01-10,,,,,,,,
2015-01-11,,,,,,,,
2015-01-12,39.518295599999995,,,,,,88.07182361999999,70.62022695
2015-01-13,40.3591104,,,,,,90.2770649,71.40752045
2015-01-14,39.518295599999995,,,,,,89.38118563,70.46276825
2015-01-15,39.117907599999995,,,,,,89.587927,71.4862498
2015-01-16,39.608382899999995,,,,,,92.27556481,71.4862498
2015-01-17,,,,,,,,
2015-01-18,,,,,,,,
2015-01-19,38.347160699999996,,,,,,91.10403038,67.3923236
2015-01-20,38.9877815,,,,,,94.75646125,68.8094519
2015-01-21,39.518295599999995,,,,,,96.479306,70.30530955
2015-01-22,39.848615699999996,,,,,,96.479306,70.54149760000001
2015-01-23,40.1489067,,,,,,98.06432317,69.7542041
2015-01-24,,,,,,,,
2015-01-25,,,,,,,,
2015-01-26,40.138897,,,,,,100.48481586999999,71.09260305
2015-01-27,40.038799999999995,,,,,,100.96891339999999,71.3287911
2015-01-28,40.439187999999994,,,,,,103.87349857999999,70.856415
2015-01-29,39.798567199999994,,,,,,103.87349857999999,69.9116628
2015-01-30,38.297112199999994,,,,,,103.87349857999999,69.67547474999999
2015-01-31,,,,,,,,
2015-02-01,,,,,,,,
2015-02-02,38.507315899999995,,,,,,103.87349857999999,69.9116628
2015-02-03,38.76756809999999,,,,,,103.87349857999999,70.62022695
2015-02-04,38.3071219,,,,,,103.87349857999999,69.99039215
2015-02-05,37.766598099999996,,,,,,103.87349857999999,69.04563995
2015-02-06,36.265143099999996,,,,,,103.87349857999999,67.78597035
2015-02-07,,,,,,,,
2015-02-08,,,,,,,,
2015-02-09,36.265143099999996,,,,,,103.87349857999999,68.3370758
2015-02-10,37.1760258,,,,,,103.87349857999999,68.25834645
2015-02-11,36.64551169999999,,,,,,103.87349857999999,68.4945345
2015-02-12,37.9167436,,,,,,103.87349857999999,68.8094519
2015-02-13,41.7104199,,,,,,103.87349857999999,69.36055735000001
2015-02-14,,,,,,,,
2015-02-15,,,,,,,,
2015-02-16,45.884464799999996,,,,,,103.87349857999999,69.99039215
2015-02-17,50.4689074,,,,,,114.24701707999999,69.67547474999999
2015-02-18,,,,,,,,
2015-02-19,,,,,,,,
2015-02-20,,,,,,,,
2015-02-21,,,,,,,,
2015-02-22,,,,,,,,
2015-02-23,,,,,,,,
2015-02-24,,,,,,,,
2015-02-25,49.938393299999994,,,,,,112.58725412000001,69.7542041
2015-02-26,49.327801599999994,,,,,,111.89568622,70.30530955
2015-02-27,50.6290626,,,,,,112.79472449,70.62022695
2015-02-28,,,,,,,,
2015-03-01,,,,,,,,
2015-03-02,51.830226599999996,,,,,,121.23185287000001,71.09260305
2015-03-03,51.409819199999994,,,,,,119.98703065000001,71.72243784999999
2015-03-04,52.0404303,,,,,,119.22630595999999,73.5332129
2015-03-05,57.24547429999999,,,,,,117.63569979,77.7845978
2015-03-06,52.350730999999996,,,,,,114.86942819,79.2017261
2015-03-07,,,,,,,,
2015-03-08,,,,,,,,
2015-03-09,51.249663999999996,,,,,,114.17786029000001,81.16995985
2015-03-10,51.249663999999996,,,,,,115.14605534999998,81.878524
2015-03-11,50.0485,,,,,,117.77401337,86.20863824999999
2015-03-12,49.167646399999995,,,,,,112.44894054000001,84.8702393
2015-03-13,50.028480599999995,,,,,,113.07135165000001,85.027698
2015-03-14,,,,,,,,
2015-03-15,,,,,,,,
2015-03-16,51.189605799999995,,,,,,115.83762325,85.8149915
2015-03-17,51.549955,,,,,,116.39087756999999,88.57051875
2015-03-18,53.401749499999994,,,,,,119.15714917,91.71969275000001
2015-03-19,53.9322636,,,,,,117.84317016,98.2542288
2015-03-20,52.851215999999994,,,,,,117.15160226,97.86058205
2015-03-21,,,,,,,,
2015-03-22,,,,,,,,
2015-03-23,53.16151669999999,,,,,,120.88606892,98.33295815
2015-03-24,53.451798,,,,,,120.33281459999999,95.1050548
2015-03-25,52.24062429999999,,,,,,126.55692570000001,96.28599505
2015-03-26,54.27259339999999,,,,,,124.27475163,94.3177613
2015-03-27,52.901264499999996,,,,,,124.75884916,96.12853635
2015-03-28,,,,,,,,
2015-03-29,,,,,,,,
2015-03-30,52.76112869999999,,,,,,130.7063331,93.6879265
2015-03-31,52.450827999999994,,,,,,131.46705779,93.2155504
2015-04-01,57.69591079999999,,,,,,132.64272322,94.39649065
2015-04-02,59.8980448,,,,,,137.41454173,97.23074725
2015-04-03,61.4095095,,,,,,138.65936395,96.3647244
2015-04-04,,,,,,,,
2015-04-05,,,,,,,,
2015-04-06,,,,,,,,
2015-04-07,60.448578299999994,,,,,,138.86683431999998,95.2625135
2015-04-08,57.9361436,,,,,,134.78658370999997,95.7348896
2015-04-09,56.05432,,,,,,131.05211705,94.6326787
2015-04-10,56.955192999999994,,,,,,132.02031211,96.049807
2015-04-11,,,,,,,,
2015-04-12,,,,,,,,
2015-04-13,59.257424,,,,,,145.22925899999998,99.6713571
2015-04-14,57.105338499999995,,,,,,144.5376911,96.28599505
2015-04-15,56.05432,,,,,,136.10056272,91.56223405
2015-04-16,57.755969,,,,,,140.94153802,94.47522000000001
2015-04-17,57.20543549999999,,,,,,139.90418617,93.76665585
2015-04-18,,,,,,,,
2015-04-19,,,,,,,,
2015-04-20,54.85315599999999,,,,,,135.68562198,92.03461014999999
2015-04-21,56.16442669999999,,,,,,141.70226270999999,96.44345375
2015-04-22,57.3055325,,,,,,146.12829727,98.8840636
2015-04-23,63.04109059999999,,,,,,146.81986517,108.8039617
2015-04-24,63.04109059999999,,,,,,143.01624171999998,111.795677
2015-04-25,,,,,,,,
2015-04-26,,,,,,,,
2015-04-27,63.04109059999999,,,,,,141.42563554999998,110.69346610000001
2015-04-28,59.56772469999999,,,,,,134.1641726,103.84401265
2015-04-29,61.24935429999999,,,,,,136.2388763,103.84401265
2015-04-30,60.05819999999999,,,,,,137.20707136,104.47384745
2015-05-01,,,,,,,,
2015-05-02,,,,,,,,
2015-05-03,,,,,,,,
2015-05-04,61.4495483,,,,,,137.13791457,103.05671914999999
2015-05-05,58.4466383,,,,,,129.59982445999998,96.91582985000001
2015-05-06,58.206405499999995,,,,,,125.8653578,97.70312335
2015-05-07,58.8069875,,,,,,126.62608248999999,95.7348896
2015-05-08,59.557714999999995,,,,,,130.98296026,98.7266049
2015-05-09,,,,,,,,
2015-05-10,,,,,,,,
2015-05-11,63.1511973,,,,,,139.0051479,101.40340280000001
2015-05-12,64.56256499999999,,,,,,139.90418617,102.9779898
2015-05-13,63.1912361,,,,,,143.70780962,101.2459441
2015-05-14,62.81086749999999,,,,,,144.39937752,99.198981
2015-05-15,60.878995399999994,,,,,,139.81098684,98.7266049
2015-05-16,,,,,,,,
2015-05-17,,,,,,,,
2015-05-18,62.560624999999995,,,,,,144.57931521999998,98.7266049
2015-05-19,64.62262319999999,,,,,,145.2990629,101.48213215
2015-05-20,66.2542043,,,,,,150.78713896000002,103.84401265
2015-05-21,72.8806257,,,,,,156.72505732000002,106.04843445
2015-05-22,76.07372,,,,,,163.74259719999998,108.9614204
2015-05-23,,,,,,,,
2015-05-24,,,,,,,,
2015-05-25,76.07372,,,,,,162.66297568,111.795677
2015-05-26,76.07372,,,,,,164.73225025999997,114.86612165
2015-05-27,76.07372,,,,,,161.49338569999998,114.70866295
2015-05-28,76.07372,,,,,,148.53792746000002,103.37163655
2015-05-29,76.07372,,,,,,152.58650816,104.78876485
2015-05-30,,,,,,,,
2015-05-31,,,,,,,,
2015-06-01,76.07372,,,,,,158.61439498,112.18932375
2015-06-02,76.07372,,,,,,173.6391278,115.5746858
2015-06-03,76.07372,,,,,,170.04038939999998,113.13407595
2015-06-04,83.68109199999999,,,,,,166.53161946,112.4255118
2015-06-05,79.5671053,,,,,,174.53881239999998,123.68380885
2015-06-06,,,,,,,,
2015-06-07,,,,,,,,
2015-06-08,75.0227015,,,,,,167.61124098,132.8951428
2015-06-09,74.2119158,,,,,,164.37237642,129.7459688
2015-06-10,75.90355509999999,,,,,,167.43130406,134.3122711
2015-06-11,74.07177999999999,,,,,,168.24102019999998,142.89377025
2015-06-12,74.972653,,,,,,168.15105174,157.22251194999998
2015-06-13,,,,,,,,
2015-06-14,,,,,,,,
2015-06-15,75.84349689999999,,,,,,176.78802389999998,158.16726415
2015-06-16,72.9406839,,,,,,166.26171408,144.5470866
2015-06-17,70.968773,,,,,,165.99180869999998,146.83023774999998
2015-06-18,67.70561079999999,,,,,,156.63508886,137.6189038
2015-06-19,61.96004299999999,,,,,,144.12947291999998,125.80950130000001
2015-06-20,,,,,,,,
2015-06-21,,,,,,,,
2015-06-22,,,,,,,,
2015-06-23,63.18122639999999,,,,,,148.98776976,131.24182645000002
2015-06-24,63.64167259999999,,,,,,152.13666586,132.8951428
2015-06-25,62.0501303,,,,,,144.30940984,128.6437579
2015-06-26,55.844116299999996,,,,,,129.91445624,115.81087385000001
2015-06-27,,,,,,,,
2015-06-28,,,,,,,,
2015-06-29,50.2587037,,,,,,124.42638018,109.66998455
2015-06-30,55.28357309999999,,,,,,136.84202766,120.6133642
2015-07-01,53.0414003,,,,,,134.5028477,113.76391075
2015-07-02,49.317791899999996,,,,,,124.24644326,103.37163655
2015-07-03,49.598063499999995,,,,,,112.46057499999999,93.0580917
2015-07-04,,,,,,,,
2015-07-05,,,,,,,,
2015-07-06,50.79922749999999,,,,,,114.34991266,85.42134475
2015-07-07,47.0355803,,,,,,114.34991266,76.91857495
2015-07-08,44.723339599999996,,,,,,114.34991266,69.20309864999999
2015-07-09,49.197675499999995,,,,,,114.34991266,76.11545668
2015-07-10,54.1224479,,,,,,125.77590708,83.74289284
2015-07-11,,,,,,,,
2015-07-12,,,,,,,,
2015-07-13,59.53769559999999,,,,,,138.37149148,92.08540114
2015-07-14,56.254514,,,,,,139.27117608,94.38952248000001
2015-07-15,50.6290626,,,,,,125.32606478,84.93467973999999
2015-07-16,52.24062429999999,,,,,,128.56492934,87.00044369999999
2015-07-17,55.603883499999995,,,,,,134.95269,94.1511651
2015-07-18,,,,,,,,
2015-07-19,,,,,,,,
2015-07-20,55.0433403,,,,,,135.13262691999998,94.78678478
2015-07-21,54.873175399999994,,,,,,134.77275308,95.02514216
2015-07-22,55.6138932,,,,,,136.39218535999998,95.26349954
2015-07-23,56.63488259999999,,,,,,139.09123916000001,98.83886024
2015-07-24,55.6439223,,,,,,144.8492206,95.342952
2015-07-25,,,,,,,,
2015-07-26,,,,,,,,
2015-07-27,50.0785291,,,,,,131.3539516,85.80865680000001
2015-07-28,49.848305999999994,,,,,,135.04265845999998,86.52372894
2015-07-29,54.833136599999996,,,,,,142.6000091,90.89361423999999
2015-07-30,51.85024599999999,,,,,,135.4025323,87.31825354
2015-07-31,55.653932,,,,,,135.94234305999998,87.15934862
2015-08-01,,,,,,,,
2015-08-02,,,,,,,,
2015-08-03,57.836046599999996,,,,,,137.74171225999999,88.51004044000001
2015-08-04,59.71787019999999,,,,,,143.40972524,93.43609296
2015-08-05,59.5076665,,,,,,139.451113,90.73470932
2015-08-06,65.463438,,,,,,137.92164918,90.41689948000001
2015-08-07,65.06304999999999,,,,,,140.8006399,92.56211590000001
2015-08-08,,,,,,,,
2015-08-09,,,,,,,,
2015-08-10,66.8748057,,,,,,146.10877903999997,97.80597826
2015-08-11,65.763729,,,,,,144.8492206,96.61419136
2015-08-12,62.0501303,,,,,,139.99092376,93.59499788
2015-08-13,63.901924799999996,,,,,,142.1501668,96.69364382
2015-08-14,63.811837499999996,,,,,,142.1501668,97.24981104
2015-08-15,,,,,,,,
2015-08-16,,,,,,,,
2015-08-17,64.26227399999999,,,,,,141.16051374,103.12929308000001
2015-08-18,57.836046599999996,,,,,,127.03546551999999,92.80047327999999
2015-08-19,58.53672559999999,,,,,,126.76556013999999,95.66076183999999
2015-08-20,54.45276799999999,,,,,,124.51634863999999,90.09908964
2015-08-21,49.848305999999994,,,,,,112.10070116,85.17303712
2015-08-22,,,,,,,,
2015-08-23,,,,,,,,
2015-08-24,44.8634754,,,,,,100.85464366000001,76.6716239
2015-08-25,40.3791298,,,,,,90.77817614,69.04418774
2015-08-26,44.4130389,,,,,,83.2208255,67.21678116000001
2015-08-27,48.857345699999996,,,,,,88.07912233999998,72.46064351999999
2015-08-28,51.0594797,,,,,,94.55685145999999,76.83052882
2015-08-29,,,,,,,,
2015-08-30,,,,,,,,
2015-08-31,49.898354499999996,,,,,,89.96846,73.25516812000001
2015-09-01,49.6381023,,,,,,86.00984776,69.60035496
2015-09-02,45.84442599999999,,,,,,88.1690908,70.95104678
2015-09-03,,,,,,,,
2015-09-04,,,,,,,,
2015-09-05,,,,,,,,
2015-09-06,,,,,,,,
2015-09-07,47.73625929999999,,,,,,90.23836537999999,71.507214
2015-09-08,51.85024599999999,,,,,,93.92707223999999,74.6853124
2015-09-09,55.55383499999999,,,,,,101.84429672,77.22779112
2015-09-10,52.751118999999996,,,,,,97.79571601999999,74.92366978
2015-09-11,52.901264499999996,,,,,,99.95495906,74.44695501999999
2015-09-12,,,,,,,,
2015-09-13,,,,,,,,
2015-09-14,47.8964145,,,,,,89.96846,68.48802051999999
2015-09-15,47.1957355,,,,,,84.5703524,65.1510172
2015-09-16,51.9203139,,,,,,92.93741917999999,70.95104678
2015-09-17,52.901264499999996,,,,,,92.66751380000001,69.28254512000001
2015-09-18,55.233524599999996,,,,,,96.53615758,69.75925988
2015-09-19,,,,,,,,
2015-09-20,,,,,,,,
2015-09-21,56.124387899999995,,,,,,100.22486444,71.9044763
2015-09-22,55.293582799999996,,,,,,98.69540062,72.38119105999999
2015-09-23,59.067239699999995,,,,,,99.50511676,70.47433201999999
2015-09-24,57.85606599999999,,,,,,98.69540062,71.9044763
2015-09-25,58.576764399999995,,,,,,93.65716686,72.6990009
2015-09-26,,,,,,,,
2015-09-27,,,,,,,,
2015-09-28,61.859945999999994,,,,,,95.72644144,72.61954844
2015-09-29,61.13924759999999,,,,,,92.2176715,69.99761726
2015-09-30,60.06820969999999,,,,,,93.02738764,70.15652218
2015-10-01,,,,,,,,
2015-10-02,,,,,,,,
2015-10-03,,,,,,,,
2015-10-04,,,,,,,,
2015-10-05,,,,,,,,
2015-10-06,,,,,,,,
2015-10-07,,,,,,,,
2015-10-08,60.7388596,,,,,,98.87533754,72.6990009
2015-10-09,60.999111799999994,,,,,,104.72328744000001,73.4935255
2015-10-10,,,,,,,,
2015-10-11,,,,,,,,
